month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2005-05-01,27.419354838709676,20.28,39.09,62.288387096774194,160.88,2.0683870967741935,23.332903225806454,25.82,18.24290322580645,0.09632442967442079,14,0.4516,0.0,34.08
2005-06-01,24.059666666666665,19.1,31.41,78.62966666666667,50.68,3.744666666666667,19.40266666666667,25.377,19.749000000000002,0.23542315219818455,12,0.4,26.87,16.34
2005-07-01,23.113548387096774,18.05,29.58,81.07483870967742,144.0,4.47741935483871,16.958709677419357,25.12290322580645,19.379354838709677,0.32497014676236813,22,0.7097,53.9,12.78
2005-08-01,22.80258064516129,18.77,28.72,82.9358064516129,183.9,3.823225806451613,17.912580645161288,25.34225806451613,19.501290322580644,0.2931734575680046,18,0.5806,62.78,12.06
2005-09-01,22.642999999999997,18.26,28.66,86.19966666666667,172.4,2.872666666666667,18.378333333333334,25.009333333333334,20.044333333333334,0.265141014021432,16,0.5333,67.34,10.14
2005-10-01,21.98032258064516,18.21,27.89,89.6641935483871,431.14,1.6419354838709677,16.125806451612902,22.68967741935484,20.09741935483871,0.28928886235036544,30,0.9677,86.28,7.35
2005-11-01,19.195333333333334,10.8,26.3,87.271,72.66,2.255333333333333,15.437000000000001,21.241,16.842333333333332,0.27324513911774395,15,0.5,34.15,9.25
2005-12-01,18.95709677419355,9.98,26.59,84.74483870967742,19.66,2.084516129032258,16.52064516129032,20.343870967741935,16.074516129032258,0.18793010496939722,7,0.2258,27.35,12.39
2006-01-01,18.634193548387096,8.79,27.94,75.64774193548386,1.94,2.065483870967742,20.45225806451613,21.818387096774195,13.456451612903225,0.06261365820482878,1,0.0323,18.12,22.83
2006-02-01,20.101428571428574,9.26,32.71,58.08607142857143,0.0,2.3482142857142856,23.9925,24.925,9.129999999999999,0.03741223671013039,0,0.0,60.04,40.35
2006-03-01,24.870645161290323,15.7,36.11,61.19516129032258,68.23,2.1509677419354842,23.50774193548387,25.46451612903226,15.196129032258064,0.0768431720293894,7,0.2258,3.7,35.82
2006-04-01,28.264333333333333,18.03,38.78,48.417,31.7,2.0946666666666665,23.555333333333333,25.813666666666666,14.637666666666666,0.08748595705117446,3,0.1,0.0,47.07
2006-05-01,26.379354838709677,19.65,38.71,65.91,144.3,3.0303225806451612,21.94677419354839,25.772903225806452,18.445806451612906,0.1484554921397816,17,0.5484,0.0,29.03
2006-06-01,23.84333333333333,18.47,31.23,77.60833333333333,122.85,3.4893333333333336,19.982000000000003,25.883666666666667,19.26066666666667,0.2280073662927714,16,0.5333,33.05,17.29
2006-07-01,23.476451612903226,18.15,31.17,76.8258064516129,43.949999999999996,5.36,17.54,24.967741935483872,18.732903225806453,0.2974935400516796,8,0.2581,43.53,16.28
2006-08-01,23.63032258064516,18.34,32.34,75.04838709677419,46.99,4.448387096774193,18.190322580645162,25.644193548387097,18.359032258064516,0.2906650565430142,11,0.3548,39.13,17.7
2006-09-01,23.78166666666667,17.65,32.51,76.06033333333333,66.73,3.275,18.830333333333332,25.134999999999998,18.720333333333333,0.25083217293282933,16,0.5333,34.81,17.93
